D0019,F5950
D0019,F5951
D0019,F5985
D0019,F5945
D0019,F5968
D0019,F5950
D0019,F5951
D0019,F5985
D0019,F5945
D0019,F5983
D0019,F5954
D0019,F5983
D0019,F5954
D0019,F5982
D0019,F5966
D0019,F5976
D0019,F5978
D0019,F5957
D0019,F5979
D0019,F5965
D0019,F5984
D0019,F5944
D0019,F5967
D0019,F5962
D0019,F5948
D0019,F5958
D0019,F5970
D0019,F5981
D0019,F5946
D0019,F5963
D0019,F5969
D0019,F5982
D0019,F5966
D0019,F5976
D0019,F5978
D0019,F5957
D0019,F5979
D0019,F5965
D0019,F5984
D0019,F5944
D0019,F5967
D0019,F5962
D0019,F5948
D0019,F5958
D0019,F5970
D0019,F5981
D0019,F5946
D0019,F5963
D0019,F5969
D0020,F8552
D0020,F8552
D0020,F8543
D0020,F8532
D0020,F8543
D0020,F8532
D0020,F8531
D0020,F8542
D0020,F8531
D0020,F8542
D0020,F8553
D0020,F8539
D0020,F8553
D0020,F8539
D0020,F8535
D0020,F8535
D0020,F8534
D0020,F8558
D0020,F8534
D0020,F8558
D0020,F8554
D0020,F8554
D0020,F8530
D0020,F8538
D0020,F8530
D0020,F8538
D0020,F8555
D0020,F8556
D0020,F8555
D0020,F8556
D0020,E2969
D0020,E2969
D0020,E2570
D0020,E2570
D0020,E2559
D0020,E2559
D0020,E2569
D0020,E2569
D0020,E2403
D0020,E2403
D0021,F8423
D0021,F8424
D0021,F8435
D0021,F8444
D0021,F8423
D0021,F8424
D0021,F8435
D0021,F8444
D0021,F8428
D0021,F8420
D0021,F8439
D0021,F8428
D0021,F8420
D0021,F8439
D0021,F8417
D0021,F8441
D0021,F8417
D0021,F8441
D0021,F8451
D0021,F8440
D0021,F8426
D0021,F8451
D0021,F8440
D0021,F8426
D0021,F8418
D0021,F8447
D0021,F8427
D0021,F8418
D0021,F8447
D0021,F8427
D0021,E0677
D0021,E0677
D0021,E0610
D0021,E0610
D0021,E0048
D0021,E0048
D0022,F3955
D0022,F3934
D0022,F3960
D0022,F3972
D0022,F3948
D0022,F3963
D0022,F3973
D0022,F3955
D0022,F3934
D0022,F3960
D0022,F3972
D0022,F3948
D0022,F3963
D0022,F3973
D0022,F3969
D0022,F3939
D0022,F3966
D0022,F3974
D0022,F3943
D0022,F3941
D0022,F3967
D0022,F3953
D0022,F3975
D0022,F3950
D0022,F3969
D0022,F3939
D0022,F3966
D0022,F3974
D0022,F3943
D0022,F3941
D0022,F3967
D0022,F3953
D0022,F3975
D0022,F3950
D0023,F7581
D0023,F7581
D0023,F7568
D0023,F7596
D0023,F7568
D0023,F7596
D0023,F7599
D0023,F7575
D0023,F7599
D0023,F7575
D0023,F7570
D0023,F7576
D0023,F7570
D0023,F7576
D0023,F7595
D0023,F7590
D0023,F7585
D0023,F7595
D0023,F7590
D0023,F7585
D0024,F6253
D0024,F6237
D0024,F6253
D0024,F6237
D0024,F6235
D0024,F6235
D0024,F6256
D0024,F6256
D0024,F6242
D0024,F6242
D0024,F6246
D0024,F6246
D0024,F6259
D0024,F6248
D0024,F6259
D0024,F6248
D0024,F6262
D0024,F6241
D0024,F6262
D0024,F6241
D0024,F6263
D0024,F6245
D0024,F6263
D0024,F6245
D0024,F6260
D0024,F6252
D0024,F6260
D0024,F6252
D0024,E1707
D0024,E1707
D0024,E1688
D0024,E1688
D0024,E2419
D0024,E2419
D0024,E2506
D0024,E2506
D0024,E2718
D0024,E2718
D0024,E2663
D0024,E2663
D0025,F7541
D0025,F7537
D0025,F7535
D0025,F7563
D0025,F7541
D0025,F7537
D0025,F7535
D0025,F7563
D0025,F7539
D0025,F7565
D0025,F7534
D0025,F7567
D0025,F7553
D0025,F7549
D0025,F7540
D0025,F7552
D0025,F7533
D0025,F7539
D0025,F7565
D0025,F7534
D0025,F7567
D0025,F7553
D0025,F7549
D0025,F7540
D0025,F7552
D0025,F7533
D0025,F7551
D0025,F7529
D0025,F7560
D0025,F7559
D0025,F7551
D0025,F7529
D0025,F7560
D0025,F7559
D0026,F5792
D0026,F5789
D0026,F5781
D0026,F5774
D0026,F5798
D0026,F5780
D0026,F5796
D0026,F5792
D0026,F5789
D0026,F5781
D0026,F5774
D0026,F5798
D0026,F5780
D0026,F5796
D0026,E1666
D0026,E1666
D0026,E2099
D0026,E2099
D0027,F9208
D0027,F9206
D0027,F9182
D0027,F9208
D0027,F9206
D0027,F9182
D0027,F9191
D0027,F9183
D0027,F9177
D0027,F9191
D0027,F9183
D0027,F9177
D0027,E0024
D0027,E0024
D0027,E0193
D0027,E0193
D0027,E0380
D0027,E0380
D0027,E0179
D0027,E0179
D0028,F0627
D0028,F0627
D0028,F0628
D0028,F0628
D0028,F0637
D0028,F0637
D0028,F0639
D0028,F0644
D0028,F0625
D0028,F0639
D0028,F0644
D0028,F0625
D0028,F0616
D0028,F0616
D0028,F0641
D0028,F0641
D0028,F0617
D0028,F0629
D0028,F0617
D0028,F0629
D0028,F0636
D0028,F0636
D0028,F0631
D0028,F0643
D0028,F0614
D0028,F0631
D0028,F0643
D0028,F0614
D0028,F0645
D0028,F0633
D0028,F0645
D0028,F0633
D0028,F0623
D0028,F0648
D0028,F0623
D0028,F0648
D0028,E2487
D0028,E2487
D0029,F4611
D0029,F4603
D0029,F4611
D0029,F4603
D0029,F4623
D0029,F4622
D0029,F4623
D0029,F4622
D0029,F4612
D0029,F4599
D0029,F4612
D0029,F4599
D0029,F4608
D0029,F4606
D0029,F4608
D0029,F4606
D0029,F4626
D0029,F4628
D0029,F4610
D0029,F4616
D0029,F4626
D0029,F4628
D0029,F4610
D0029,F4616
D0029,F4621
D0029,F4609
D0029,F4621
D0029,F4609
D0029,F4600
D0029,F4615
D0029,F4600
D0029,F4615
D0029,F4618
D0029,F4602
D0029,F4618
D0029,F4602
D0029,F4597
D0029,F4597
D0029,E3581
D0029,E3581
D0030,F3701
D0030,F3667
D0030,F3701
D0030,F3667
D0030,F3668
D0030,F3659
D0030,F3680
D0030,F3668
D0030,F3659
D0030,F3680
D0030,F3666
D0030,F3669
D0030,F3666
D0030,F3669
D0030,E2515
D0030,E2516
D0030,E2515
D0030,E2516
D0030,E2167
D0030,E2167
D0030,E2251
D0030,E2251
D0030,E2076
D0030,E2076
D0030,E2252
D0030,E2252
D0030,E2404
D0030,E2404
D0030,E1967
D0030,E1967
D0030,E2300
D0030,E2300
D0031,F4157
D0031,F4157
D0031,F4136
D0031,F4166
D0031,F4136
D0031,F4166
D0031,F4154
D0031,F4125
D0031,F4154
D0031,F4125
D0031,F4145
D0031,F4137
D0031,F4145
D0031,F4137
D0031,F4152
D0031,F4141
D0031,F4150
D0031,F4152
D0031,F4141
D0031,F4150
D0031,F4162
D0031,F4127
D0031,F4139
D0031,F4162
D0031,F4127
D0031,F4139
D0031,E1931
D0031,E1931
D0031,E2285
D0031,E2285
D0031,E2313
D0031,E2313
D0031,E2156
D0031,E2156
D0031,E2218
D0031,E2218
D0031,E2272
D0031,E2272
D0032,F0166
D0032,F0166
D0032,F0186
D0032,F0176
D0032,F0186
D0032,F0176
D0032,F0188
D0032,F0184
D0032,F0188
D0032,F0184
D0032,F0161
D0032,F0199
D0032,F0196
D0032,F0161
D0032,F0199
D0032,F0196
D0032,F0191
D0032,F0177
D0032,F0170
D0032,F0191
D0032,F0177
D0032,F0170
D0032,F0187
D0032,F0192
D0032,F0187
D0032,F0192
D0032,F0190
D0032,F0190
D0032,F0198
D0032,F0197
D0032,F0198
D0032,F0197
D0032,F0181
D0032,F0183
D0032,F0163
D0032,F0181
D0032,F0183
D0032,F0163
D0032,F0178
D0032,F0168
D0032,F0178
D0032,F0168
D0033,F6905
D0033,F6905
D0033,F6926
D0033,F6926
D0033,F6927
D0033,F6922
D0033,F6927
D0033,F6922
D0033,F6924
D0033,F6924
D0033,F6911
D0033,F6911
D0033,F6914
D0033,F6918
D0033,F6914
D0033,F6918
D0033,F6937
D0033,F6925
D0033,F6937
D0033,F6925
D0033,F6906
D0033,F6906
D0033,F6932
D0033,F6932
D0033,E3226
D0033,E3226
D0033,E3582
D0033,E3582
D0033,E3038
D0033,E3038
D0034,F6895
D0034,F6895
D0034,F6858
D0034,F6870
D0034,F6898
D0034,F6858
D0034,F6870
D0034,F6898
D0034,F6856
D0034,F6885
D0034,F6856
D0034,F6885
D0034,F6894
D0034,F6863
D0034,F6882
D0034,F6894
D0034,F6863
D0034,F6882
D0034,E1649
D0034,E1649
D0034,E1648
D0034,E1648
D0034,E1966
D0034,E1966
D0034,E1619
D0034,E1619
D0034,E1371
D0034,E1371
D0034,E1368
D0034,E1368
D0034,E0562
D0034,E0562
D0034,E0287
D0034,E0287
D0035,F6572
D0035,F6572
D0035,F6546
D0035,F6548
D0035,F6556
D0035,F6546
D0035,F6548
D0035,F6556
D0035,F6575
D0035,F6557
D0035,F6559
D0035,F6575
D0035,F6557
D0035,F6559
D0035,F6551
D0035,F6568
D0035,F6551
D0035,F6568
D0036,F3708
D0036,F3708
D0036,F3727
D0036,F3734
D0036,F3727
D0036,F3734
D0036,F3716
D0036,F3716
D0036,F3720
D0036,F3720
D0036,F3743
D0036,F3745
D0036,F3743
D0036,F3745
D0036,F3706
D0036,F3721
D0036,F3706
D0036,F3721
D0036,F3725
D0036,F3731
D0036,F3722
D0036,F3725
D0036,F3731
D0036,F3722
D0036,F3728
D0036,F3715
D0036,F3728
D0036,F3715
D0036,F3704
D0036,F3723
D0036,F3704
D0036,F3723
D0036,F3713
D0036,F3733
D0036,F3713
D0036,F3733
D0036,F3710
D0036,F3709
D0036,F3717
D0036,F3710
D0036,F3709
D0036,F3717
D0037,F6279
D0037,F6279
D0037,F6294
D0037,F6294
D0037,F6301
D0037,F6273
D0037,F6301
D0037,F6273
D0037,F6286
D0037,F6297
D0037,F6286
D0037,F6297
D0037,F6265
D0037,F6265
D0037,F6290
D0037,F6282
D0037,F6290
D0037,F6282
D0037,F6305
D0037,F6292
D0037,F6305
D0037,F6292
D0037,F6270
D0037,F6298
D0037,F6270
D0037,F6298
D0037,F6271
D0037,F6271
D0037,F6276
D0037,F6276
D0037,F6291
D0037,F6302
D0037,F6291
D0037,F6302
D0037,F6295
D0037,F6293
D0037,F6264
D0037,F6295
D0037,F6293
D0037,F6264
D0037,F6306
D0037,F6267
D0037,F6306
D0037,F6267
D0038,F8874
D0038,F8872
D0038,F8886
D0038,F8860
D0038,F8903
D0038,F8874
D0038,F8872
D0038,F8886
D0038,F8860
D0038,F8903
D0038,F8895
D0038,F8855
D0038,F8909
D0038,F8906
D0038,F8907
D0038,F8870
D0038,F8895
D0038,F8855
D0038,F8909
D0038,F8906
D0038,F8907
D0038,F8870
D0038,F8882
D0038,F8912
D0038,F8873
D0038,F8879
D0038,F8917
D0038,F8882
D0038,F8912
D0038,F8873
D0038,F8879
D0038,F8917
D0038,F8858
D0038,F8897
D0038,F8893
D0038,F8857
D0038,F8859
D0038,F8896
D0038,F8861
D0038,F8858
D0038,F8897
D0038,F8893
D0038,F8857
D0038,F8859
D0038,F8896
D0038,F8861
D0038,E0023
D0038,E0023
D0039,F7848
D0039,F7848
D0039,F7821
D0039,F7824
D0039,F7850
D0039,F7846
D0039,F7845
D0039,F7810
D0039,F7808
D0039,F7800
D0039,F7821
D0039,F7824
D0039,F7850
D0039,F7846
D0039,F7845
D0039,F7810
D0039,F7808
D0039,F7800
D0040,F4587
D0040,F4546
D0040,F4587
D0040,F4546
D0040,F4559
D0040,F4544
D0040,F4559
D0040,F4544
D0040,F4558
D0040,F4551
D0040,F4571
D0040,F4558
D0040,F4551
D0040,F4571
D0040,E3572
D0040,E3572
D0040,E2977
D0040,E2977
D0040,E2962
D0040,E2962
D0041,F2925
D0041,F2879
D0041,F2940
D0041,F2941
D0041,F2923
D0041,F2910
D0041,F2933
D0041,F2881
D0041,F2891
D0041,F2926
D0041,F2937
D0041,F2873
D0041,F2903
D0041,F2896
D0041,F2925
D0041,F2879
D0041,F2940
D0041,F2941
D0041,F2923
D0041,F2910
D0041,F2933
D0041,F2881
D0041,F2891
D0041,F2926
D0041,F2937
D0041,F2873
D0041,F2903
D0041,F2896
D0041,F2906
D0041,F2900
D0041,F2913
D0041,F2871
D0041,F2922
D0041,F2911
D0041,F2906
D0041,F2900
D0041,F2913
D0041,F2871
D0041,F2922
D0041,F2911
D0041,E0003
D0041,E0003
D0041,E0543
D0041,E0543
D0041,E0004
D0041,E0004
D0041,E0050
D0041,E0050
D0041,E0559
D0041,E0559
D0041,E0141
D0041,E0141
D0041,E1160
D0041,E1161
D0041,E1160
D0041,E1161
D0041,E0137
D0041,E0137
D0041,E0100
D0041,E0100
D0042,F4729
D0042,F4729
D0042,F4716
D0042,F4712
D0042,F4716
D0042,F4712
D0042,F4734
D0042,F4705
D0042,F4734
D0042,F4705
D0042,F4727
D0042,F4731
D0042,F4709
D0042,F4727
D0042,F4731
D0042,F4709
D0042,F4707
D0042,F4714
D0042,F4707
D0042,F4714
D0042,F4739
D0042,F4694
D0042,F4703
D0042,F4739
D0042,F4694
D0042,F4703
D0042,F4745
D0042,F4724
D0042,F4740
D0042,F4745
D0042,F4724
D0042,F4740
D0042,E2266
D0042,E2266
D0042,E2159
D0042,E2159
D0042,E2153
D0042,E2154
D0042,E2153
D0042,E2154
D0042,E2216
D0042,E2216
D0042,E1870
D0042,E1870
D0043,F4168
D0043,F4181
D0043,F4217
D0043,F4168
D0043,F4181
D0043,F4217
D0043,F4212
D0043,F4171
D0043,F4212
D0043,F4171
D0043,F4201
D0043,F4174
D0043,F4223
D0043,F4214
D0043,F4205
D0043,F4201
D0043,F4174
D0043,F4223
D0043,F4214
D0043,F4205
D0044,F7322
D0044,F7322
D0044,F7311
D0044,F7311
D0044,F7277
D0044,F7278
D0044,F7277
D0044,F7278
D0044,F7289
D0044,F7328
D0044,F7289
D0044,F7328
D0044,F7301
D0044,F7301
D0044,F7327
D0044,F7306
D0044,F7327
D0044,F7306
D0044,F7300
D0044,F7300
D0044,F7295
D0044,F7298
D0044,F7295
D0044,F7298
D0044,E0259
D0044,E0259
D0045,F0888
D0045,F0888
D0045,F0925
D0045,F0925
D0045,F0917
D0045,F0892
D0045,F0917
D0045,F0892
D0045,F0923
D0045,F0923
D0045,F0921
D0045,F0907
D0045,F0921
D0045,F0907
D0045,F0932
D0045,F0909
D0045,F0932
D0045,F0909
D0045,F0913
D0045,F0905
D0045,F0913
D0045,F0905
D0045,F0918
D0045,F0904
D0045,F0918
D0045,F0904
D0045,F0889
D0045,F0884
D0045,F0889
D0045,F0884
D0045,F0908
D0045,F0908
D0045,F0926
D0045,F0903
D0045,F0926
D0045,F0903
D0046,F0098
D0046,F0098
D0046,F0093
D0046,F0093
D0046,F0095
D0046,F0087
D0046,F0095
D0046,F0087
D0046,F0122
D0046,F0122
D0046,F0123
D0046,F0084
D0046,F0123
D0046,F0084
D0046,F0085
D0046,F0112
D0046,F0085
D0046,F0112
D0046,F0100
D0046,F0096
D0046,F0100
D0046,F0096
D0046,F0079
D0046,F0094
D0046,F0079
D0046,F0094
D0046,F0090
D0046,F0099
D0046,F0124
D0046,F0090
D0046,F0099
D0046,F0124
D0046,F0091
D0046,F0107
D0046,F0117
D0046,F0091
D0046,F0107
D0046,F0117
D0047,F6035
D0047,F6016
D0047,F6035
D0047,F6016
D0047,F6026
D0047,F6006
D0047,F6026
D0047,F6006
D0047,F5995
D0047,F5986
D0047,F5995
D0047,F5986
D0047,E2589
D0047,E2589
D0047,E2384
D0047,E2384
D0047,E2471
D0047,E2471
D0047,E2468
D0047,E2468
D0048,F3316
D0048,F3316
D0048,F3308
D0048,F3331
D0048,F3308
D0048,F3331
D0048,F3299
D0048,F3299
D0048,F3283
D0048,F3332
D0048,F3315
D0048,F3283
D0048,F3332
D0048,F3315
D0048,F3290
D0048,F3311
D0048,F3290
D0048,F3311
D0048,F3280
D0048,F3305
D0048,F3280
D0048,F3305
D0048,F3325
D0048,F3285
D0048,F3325
D0048,F3285
D0048,E2617
D0048,E2617
D0048,E1541
D0048,E1541
D0048,E2563
D0048,E2563
D0048,E2143
D0048,E2143
D0048,E2639
D0048,E2639
D0049,F6975
D0049,F6948
D0049,F6989
D0049,F6975
D0049,F6948
D0049,F6989
D0049,F6953
D0049,F6988
D0049,F6946
D0049,F6953
D0049,F6988
D0049,F6946
D0049,F6954
D0049,F6942
D0049,F6954
D0049,F6942
D0049,F6992
D0049,F6955
D0049,F6992
D0049,F6955
D0049,F6993
D0049,F6977
D0049,F6993
D0049,F6977
D0049,F6987
D0049,F6961
D0049,F6987
D0049,F6961
D0049,F6974
D0049,F6945
D0049,F6974
D0049,F6945
D0049,F6981
D0049,F6947
D0049,F6981
D0049,F6947
D0049,E3191
D0049,E3191
D0049,E3033
D0049,E3033
D0050,F4301
D0050,F4301
D0050,F4311
D0050,F4311
D0050,F4304
D0050,F4304
D0050,F4294
D0050,F4281
D0050,F4294
D0050,F4281
D0050,F4282
D0050,F4318
D0050,F4285
D0050,F4282
D0050,F4318
D0050,F4285
D0050,F4278
D0050,F4279
D0050,F4278
D0050,F4279
D0050,F4274
D0050,F4277
D0050,F4280
D0050,F4274
D0050,F4277
D0050,F4280
D0050,E1774
D0050,E1774
D0050,E2036
D0050,E2036
D0050,E2214
D0050,E2214
D0050,E2169
D0050,E2169
D0050,E2258
D0050,E2259
D0050,E2258
D0050,E2259
D0050,E2193
D0050,E2194
D0050,E2193
D0050,E2194
D0051,F3988
D0051,F3988
D0051,F4015
D0051,F4018
D0051,F3976
D0051,F4015
D0051,F4018
D0051,F3976
D0051,F3983
D0051,F4002
D0051,F4030
D0051,F4027
D0051,F3983
D0051,F4002
D0051,F4030
D0051,F4027
D0051,F3980
D0051,F4023
D0051,F3980
D0051,F4023
D0051,E1672
D0051,E1672
D0051,E1868
D0051,E1868
